LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,MAX_PAST_DELAY,TOTAL_PAY_AMT,BILL_AMT_TOTAL,UTILISATION,PAYMENT_TO_BILL_RATIO,PAY_AMT_STD,DEFAULT
180000,2,2,1,34,0,32000,827666,4.598144444444444,0.038662892201815464,818.9424074174367,0
20000,1,1,2,40,2,10600,79047,3.95235,0.13409573929764193,1492.201952373293,0
200000,2,3,1,49,2,16286,333047,1.665235,0.04889985827868656,2490.789566917821,1
100000,1,1,2,27,0,4871,194503,1.94503,0.025043186772508535,579.969453218587,0
60000,1,2,2,23,0,8013,171532,2.8588666666666667,0.0467140433619187,720.4719980679332,1
110000,2,2,2,36,0,13500,303817,2.7619727272727275,0.04443449696857987,207.3644135332772,0
260000,2,3,1,53,1,2484,2025,0.007788461538461538,1.2260612043435342,129.10770697367371,0
50000,2,3,1,46,3,7372,213516,4.27032,0.03452652482003775,1297.1562229225385,0
180000,1,2,2,29,1,0,-12,-6.666666666666667e-05,-0.0,0.0,0
110000,1,2,2,29,2,10354,311346,2.8304181818181817,0.03325549949092171,874.0438585486811,1
340000,2,1,2,27,0,90147,923137,2.7151088235294116,0.09765278864048496,18371.19794406451,0
50000,1,2,2,24,0,11019,31650,0.633,0.3481406590629048,1042.9983221463015,0
230000,2,2,1,28,0,11750,55327,0.24055217391304348,0.21236986697513013,2088.9184442353576,1
360000,2,2,2,32,0,57000,575409,1.5983583333333333,0.09905980083766358,1224.744871391589,0
210000,1,2,2,43,1,52013,160699,0.7652333333333333,0.3236652146857498,14464.412472225293,0
220000,2,2,1,41,2,1925,3375,0.01534090909090909,0.5702014218009479,346.9209804359873,1
60000,2,2,1,34,2,10111,170082,2.8347,0.05944744624683243,1708.587769670223,1
340000,1,2,1,55,-1,164386,137566,0.4046058823529412,1.1949522777991815,28928.81060580726,0
150000,1,1,1,40,2,25700,624055,4.1603666666666665,0.04118220159729255,2601.8583102595476,0
200000,2,2,1,37,2,51400,47390,0.23695,1.0845941212466501,9793.194916199038,1
130000,2,2,2,40,2,7200,66514,0.5116461538461539,0.10824626024205067,1296.148139681572,1
60000,2,1,2,28,2,30696,96266,1.6044333333333334,0.3188631618311571,5055.355219962293,0
400000,2,2,1,43,1,79988,79988,0.19997,0.9999874982810136,31877.55277098082,0
20000,1,1,2,27,0,5503,116747,5.83735,0.047135711104258744,455.5683995479347,0
190000,2,1,2,28,0,36836,912875,4.804605263157895,0.04035159211108628,670.8450392353413,0
260000,2,1,2,30,0,44000,953100,3.665769230769231,0.04616509687850501,1505.545305418162,0
140000,2,2,2,31,-2,0,390,0.002785714285714286,0.0,0.0,0
50000,2,2,1,31,0,10607,234080,4.6816,0.0453133744302186,1343.5385244445604,1
120000,2,1,2,34,0,20204,16986,0.14155,1.1893801142049802,2302.869311677644,0
240000,2,2,2,30,-2,2159,368,0.0015333333333333334,5.850948509485095,747.5561294422424,0
50000,1,2,2,36,0,3390,18847,0.37694,0.17985993208828524,624.5122897109392,0
200000,2,1,2,29,2,31055,76669,0.383345,0.40504760662579886,7698.757936619821,0
180000,1,1,1,39,0,284903,920802,5.115566666666667,0.3094071153113098,60826.51701492258,0
180000,2,1,2,26,0,26710,734847,4.082483333333333,0.036347652847935896,641.2377614166736,0
160000,2,1,2,29,0,24500,9832,0.06145,2.4916098850808504,4923.582706390405,0
100000,2,2,2,26,0,13974,19223,0.19223,0.7269038701622972,1481.0779857927805,0
50000,2,2,2,29,0,13000,273459,5.46918,0.04753894536678125,408.2482904638631,1
140000,2,2,2,31,0,34500,839924,5.999457142857143,0.041075095990713455,712.0393247567159,0
30000,2,2,2,26,0,6064,117890,3.929666666666667,0.05143734466583539,376.19498490366226,1
90000,1,1,2,26,0,31842,86582,0.9620222222222222,0.367762724784311,8873.391550021897,0
200000,1,1,1,36,1,171133,-26795,-0.133975,-6.386989624542808,38852.79964386951,0
380000,1,1,2,30,1,0,0,0.0,0.0,0.0,1
80000,2,2,2,43,0,12045,303152,3.7894,0.03973241234624101,1076.4219897419414,0
50000,1,3,1,58,2,6673,109216,2.18432,0.06109854692950731,1178.9412905936695,0
180000,1,2,1,45,0,8781,177278,0.9848777777777777,0.049532093479769175,313.8048756791392,1
240000,2,2,2,26,0,27398,724940,3.020583333333333,0.03779342043007638,1202.903265714524,0
380000,1,2,2,34,0,64410,1082561,2.8488447368421053,0.05949774701125663,12000.822888452274,0
110000,2,4,2,24,0,19300,487656,4.433236363636364,0.039576997766873026,444.59719597256424,0
260000,1,1,1,34,-1,121666,137687,0.5295653846153846,0.8836354656905467,22684.48258758984,0
500000,2,2,2,23,4,75500,2926653,5.853306,0.025797378166329193,6858.692781184084,1
320000,2,2,2,30,0,15669,436318,1.36349375,0.03591179847771928,97.7072157007864,0
50000,1,2,2,32,4,5485,248859,4.97718,0.02204050470143856,717.8201492481711,0
110000,1,1,1,40,1,2564,4498,0.04089090909090909,0.5699044232051567,808.7448711841497,1
230000,2,1,2,35,-2,3073,3314,0.014408695652173913,0.9269984917043741,138.1903276885422,0
330000,2,2,1,56,1,16061,15640,0.04739393939393939,1.0268525030368902,3248.320391628059,0
50000,2,2,1,61,0,10251,218302,4.36604,0.04695766892804955,839.1044631033731,0
10000,1,2,2,24,2,1650,14752,1.4752,0.11184165932352742,603.116904090741,0
300000,1,1,1,40,1,0,0,0.0,0.0,0.0,0
20000,2,2,1,32,3,3190,93331,4.66655,0.03417905970085287,386.4306751109009,1
180000,1,2,1,36,2,0,83538,0.4641,0.0,0.0,1
160000,1,1,2,30,-1,119926,61480,0.38425,1.9506188903889006,17176.55302633991,0
90000,2,1,2,34,2,20640,253776,2.819733333333333,0.08133124751257995,4017.163178164412,0
30000,1,3,3,54,0,12000,141140,4.704666666666666,0.0850213616171063,1303.8404810405298,0
180000,1,1,1,46,0,189463,836186,4.645477777777778,0.22657970047369788,63288.081435343476,0
30000,1,3,1,58,0,8016,126272,4.209066666666667,0.06348150435960181,488.4608479704387,0
30000,1,2,1,43,2,7488,132258,4.4086,0.05661618490991161,1548.602983336917,0
140000,2,1,2,28,0,35946,45024,0.3216,0.7983564686285397,3990.704699673981,0
210000,1,1,2,30,0,25500,327465,1.5593571428571429,0.0778706797041525,2893.9592256975566,0
50000,1,2,2,31,0,16327,83951,1.67902,0.19448017914999047,1528.295837417176,1
130000,2,2,2,29,0,20500,472379,3.6336846153846154,0.04339726491384055,1303.620752621968,0
50000,2,2,1,37,2,3500,16397,0.32794,0.21344066349554824,462.24091842530197,1
140000,1,3,1,36,0,47700,538393,3.8456642857142858,0.08859682685914033,10809.579085237316,0
170000,2,2,2,28,2,3899,29372,0.17277647058823528,0.1327409525754945,728.7489050877996,1
80000,1,2,2,25,0,18103,107251,1.3406375,0.16878939320478872,4174.452750561044,0
410000,2,4,1,42,0,63800,1741454,4.2474487804878045,0.03663603136457732,3024.3456592570014,0
80000,2,1,2,29,1,80000,80000,1.0,0.999987500156248,32659.86323710904,0
80000,1,3,1,73,2,23430,416184,5.2023,0.05629707942381393,673.0156016022214,1
150000,1,2,1,43,0,36834,944099,6.293993333333334,0.03901493485859549,944.2065452007839,0
260000,1,1,1,30,0,131815,2586,0.009946153846153846,50.95284112872053,53067.36508030776,1
350000,1,1,1,38,1,0,0,0.0,0.0,0.0,0
280000,2,2,1,39,1,48684,174954,0.6248357142857143,0.2782658397873739,15024.704789113162,1
310000,1,2,1,44,0,20078,503434,1.6239806451612904,0.03988201058726549,690.944184914141,0
140000,2,2,2,29,0,16500,118369,0.8454928571428572,0.13939342738869645,612.3724356957945,0
360000,1,1,1,51,-1,25000,63000,0.175,0.3968190981095538,10206.207261596577,0
140000,2,1,2,27,0,43600,858345,6.131035714285714,0.05079536690332337,2122.891110412088,0
100000,1,1,2,38,0,5141,240783,2.40783,0.02135108645092697,934.8652131011544,0
50000,2,2,2,22,-2,1480,1480,0.0296,0.9993247805536799,388.1910182715034,0
210000,2,2,1,30,0,23202,567259,2.701233333333333,0.0409018792088284,983.246662847121,0
120000,2,2,2,25,2,21679,703798,5.864983333333333,0.030802828648520388,3178.433350987035,0
240000,1,1,2,29,0,204634,666907,2.778779166666667,0.306839923947531,73899.63519440856,0
60000,2,3,3,42,0,9885,185007,3.08345,0.053430121940672835,548.4464422347911,0
150000,1,1,2,41,2,5291,7098,0.04732,0.7453162417241865,1055.564004059757,1
30000,1,2,1,48,0,8942,161543,5.384766666666667,0.05535334026642896,494.8594413231566,0
160000,2,1,2,29,2,30512,974815,6.09259375,0.03130026589633326,4478.423591696823,1
200000,1,1,1,52,-2,92473,92108,0.46054,1.0039518396682192,34563.42806156048,0
120000,2,2,1,25,0,6000,47869,0.3989083333333333,0.12533946104031754,2449.489742783178,0
500000,1,1,1,37,2,64709,2466458,4.932916,0.026235587131186854,5386.3349103696355,0
320000,2,1,2,27,0,67601,365115,1.140984375,0.18514937718423735,2811.1193085080304,0
280000,1,1,2,31,0,42823,1043732,3.7276142857142855,0.04102869220384907,1581.8719817566357,0
60000,2,1,2,23,2,8209,185629,3.0938166666666667,0.04422237784840812,866.8795571858103,1
200000,2,1,1,38,-1,517,257,0.001285,2.003875968992248,150.09385952352173,0
230000,2,1,1,32,1,11611,11600,0.050434782608695654,1.0008619946556332,1941.6990927192264,0
230000,2,2,2,27,2,7441,64332,0.27970434782608694,0.11566381172959446,1715.7968896890643,1
480000,2,3,1,41,-2,279713,292489,0.6093520833333333,0.9563164552634278,75682.08206812672,0
50000,2,3,1,35,-1,5640,27500,0.55,0.20508345151085416,2005.39272961682,0
200000,2,1,2,31,-2,19872,23286,0.11643,0.8533516554300683,6973.314821517813,0
50000,2,1,2,30,2,7800,104694,2.09388,0.07450212522087969,756.3068160475615,0
50000,1,2,1,48,0,15461,180417,3.60834,0.08569544058796794,732.3175313118393,0
260000,2,1,2,36,1,0,0,0.0,0.0,0.0,1
30000,1,1,2,24,2,8607,166661,5.555366666666667,0.05164344601648846,854.0851831052919,0
440000,2,1,2,29,0,42156,962256,2.1869454545454547,0.043809502035319046,1274.884151599666,0
230000,2,2,2,38,-1,9709,17733,0.0771,0.54747941806699,1252.1305709336655,0
200000,1,2,1,38,2,20500,613953,3.069765,0.03339012369004844,3337.9135199502502,1
490000,2,2,1,30,0,43181,1185021,2.4184102040816327,0.03643898594287701,1462.427764597851,0
80000,2,2,1,32,-1,0,11262,0.140775,0.0,0.0,0
20000,2,3,2,49,2,10123,79043,3.95215,0.12806791154293812,1197.8264342828083,1
170000,2,1,2,31,0,1393,1393,0.008194117647058824,0.9992826398852224,149.80175788910714,1
70000,1,1,2,27,0,36641,293401,4.1914428571428575,0.12488326596274053,11004.151842221492,0
210000,2,2,2,33,0,24500,762633,3.6315857142857144,0.03212550187901405,1281.2754062521713,0
90000,2,2,2,25,0,18601,465009,5.166766666666667,0.04000129029483237,126.33355321001096,0
390000,2,1,2,27,0,62172,1772871,4.545823076923077,0.03506852158531468,1943.9215004726914,1
110000,2,1,2,29,0,13557,304292,2.766290909090909,0.04455245437785293,264.2754245101122,0
580000,2,1,1,36,0,36784,994160,1.7140689655172414,0.03700004325255165,286.8641955118601,0
360000,1,3,1,55,0,25244,36696,0.10193333333333333,0.6879036433495926,6895.839953672554,0
270000,2,2,1,32,2,42000,1359821,5.036374074074074,0.030886395425283604,6164.414002968976,1
60000,2,1,2,27,2,650,14672,0.24453333333333332,0.0442990526817965,128.12754062521714,0
110000,1,3,1,37,0,13600,367490,3.340818181818182,0.03700770903233004,51.63977794943222,0
50000,2,1,1,25,0,8773,235192,4.70384,0.03730128022517677,1018.352869425263,0
80000,2,1,2,23,0,49268,339098,4.238725,0.1452909032465445,15590.797986846814,1
50000,1,2,2,23,0,16630,28024,0.56048,0.5933987511150758,4260.233170457536,0
100000,1,1,2,32,2,21237,531060,5.3106,0.03998975635567289,2091.3635504139397,0
30000,2,1,2,26,1,4137,4137,0.1379,0.999758337361044,1187.3834679664358,0
200000,2,1,2,27,0,34070,730818,3.65409,0.04661893026864381,2292.8060246489817,0
240000,1,1,2,44,0,51436,1306045,5.441854166666666,0.03938299263578771,1823.2439953738135,1
220000,1,2,2,34,0,6300,160668,0.7303090909090909,0.03921104880219582,450.55521304275237,0
160000,2,1,2,28,0,19300,601165,3.75728125,0.0321042773543414,978.6044485218052,0
180000,2,1,1,53,0,32279,83747,0.4652611111111111,0.38543009982327936,11771.60679629874,0
200000,1,4,1,42,0,12043,170347,0.851735,0.07069645666517951,1644.8256341225556,0
140000,2,3,1,30,2,27121,461266,3.2947571428571427,0.05879674895451008,4505.164166450171,0
380000,1,1,1,51,1,0,0,0.0,0.0,0.0,1
600000,1,1,1,53,2,91000,2718542,4.530903333333334,0.03347381299468134,7704.976746666187,1
260000,1,2,2,37,0,168022,935929,3.599726923076923,0.17952410970905944,50073.922161806615,0
200000,2,1,2,26,0,7394,162165,0.810825,0.045595254245649516,630.2033534238506,0
80000,1,2,2,42,0,61032,331586,4.144825,0.18406029186910222,20215.306675883006,0
40000,1,2,2,39,0,14049,124960,3.124,0.1124270772481014,2277.049999451044,0
130000,1,3,2,39,2,18000,439958,3.3842923076923075,0.04091290324780263,3286.335345030997,0
50000,1,1,2,32,0,5000,99206,1.98412,0.05039966937816888,935.2361555600097,0
230000,2,2,1,41,-1,59373,48732,0.2118782608695652,1.2183325467342458,4806.528341745215,0
70000,1,2,1,48,0,14807,156587,2.236957142857143,0.09456024727309884,2515.0737895073116,1
180000,2,2,1,38,0,36029,838496,4.658311111111111,0.042968549678770465,2155.5460019834104,0
80000,2,2,1,36,-1,28667,28137,0.3517125,1.01880019901912,3085.6523729459004,0
290000,2,2,2,26,0,115536,248603,0.857251724137931,0.4647391031520008,30885.720461080393,0
230000,2,1,2,28,0,144032,564897,2.456073913043478,0.2549699237738494,47112.83015768281,0
170000,2,3,3,56,1,2755,2141,0.012594117647058823,1.2861811391223157,787.2195161876176,0
230000,1,1,1,59,0,42822,1210604,5.263495652173913,0.0353723964464049,246.24053281293882,1
220000,1,1,2,38,0,45147,1188181,5.400822727272727,0.03799670420861451,1209.7273659796244,1
230000,1,2,2,32,0,5236,142857,0.6211173913043478,0.03665178008931946,442.16452443255406,0
500000,1,2,1,38,0,99568,300881,0.601762,0.33092042727713855,18248.806949131405,0
90000,2,1,1,41,-1,14731,19471,0.21634444444444445,0.7565221857025473,2200.5783255014276,0
390000,2,3,2,35,0,67884,1864430,4.7805897435897435,0.03641003609144023,3124.431724330042,1
400000,2,2,2,41,0,51938,1618141,4.0453525,0.03209730666406286,3993.2630099539733,0
180000,1,2,1,34,-1,11076,11563,0.06423888888888889,0.9578000691802144,705.7002196400396,0
60000,1,3,1,38,2,9500,192042,3.2007,0.049468087876152735,893.1218655181759,0
120000,2,2,1,32,-1,20172,19210,0.16008333333333333,1.0500234240799542,2906.123190781836,0
60000,2,2,2,29,0,6820,167658,2.7943,0.040677804352882936,490.78168941665564,0
50000,1,1,2,44,0,7869,195918,3.91836,0.04016455780194877,288.6421660118286,0
70000,2,2,1,37,2,14935,380598,5.437114285714285,0.03924077572458152,1947.9665722662355,0
500000,2,1,1,38,2,2301,2751,0.005502,0.8361191860465116,231.76173109467405,0
200000,1,1,2,31,-2,0,0,0.0,0.0,0.0,0
250000,2,2,1,40,2,193164,274820,1.09928,0.7028720512624581,50565.326088140675,0
140000,1,2,2,26,2,39650,832487,5.9463357142857145,0.047628314161885815,6549.688287748255,1
70000,2,2,2,28,2,10806,169724,2.4246285714285714,0.06366769774635439,2545.0814525276005,0
90000,1,3,1,48,2,14486,411870,4.576333333333333,0.035171206518545856,1263.4368471224302,0
100000,2,2,1,43,-1,9818,10198,0.10198,0.9626433964114128,875.3940065288697,0
190000,1,2,1,31,0,29086,894199,4.706310526315789,0.03252739879221651,1700.198066892992,0
230000,2,1,1,42,-1,45768,52633,0.2288391304347826,0.869552000607972,6506.601355546535,0
320000,1,2,1,39,0,23059,556223,1.738196875,0.0414563197560695,1750.0121618625017,0
220000,2,2,1,36,0,4024,4024,0.01829090909090909,0.999751552795031,563.0810480442995,1
260000,2,1,1,34,-1,29865,37990,0.14611538461538462,0.7861072359242979,1777.1436351628981,0
90000,2,2,2,32,-2,157,573,0.006366666666666666,0.2735191637630662,64.09498160282651,0
30000,2,2,1,43,2,4610,144207,4.8069,0.03196771330300677,660.85570790201,0
260000,1,2,2,30,2,22116,668040,2.5693846153846156,0.03310575249123931,4199.268984001858,0
170000,2,2,2,28,0,4308,46228,0.27192941176470586,0.09318825845248653,1612.558216003379,0
80000,2,1,1,28,0,3476,58976,0.7372,0.058938230157519034,429.00707064880254,1
50000,1,1,1,41,-1,4250,2336,0.04672,1.8185708172871202,346.31873565642775,0
200000,2,3,2,47,0,43749,1196650,5.98325,0.03655953155932682,396.9865237007423,0
20000,1,2,2,23,2,10465,123892,6.1946,0.08446804904231878,2811.558814370894,0
250000,2,1,1,49,-1,1771,1819,0.007276,0.9730769230769231,662.981271731462,0
20000,1,1,1,38,2,7939,114642,5.7321,0.06924975794422686,1370.3696459958046,0
30000,2,2,1,38,2,8200,138451,4.615033333333334,0.059226302256377664,739.3691004272945,0
90000,2,2,1,35,2,12500,162740,1.8082222222222222,0.07680916302591234,2615.657979680575,0
230000,2,4,2,46,0,49500,1249171,5.431178260869565,0.03962624842695802,1083.97416943394,0
130000,2,1,1,33,0,5000,107017,0.8232076923076923,0.0467211123362425,1329.1601358251257,1
30000,1,4,1,53,-2,0,0,0.0,0.0,0.0,0
160000,1,1,2,35,-1,2805,3200,0.02,0.8762886597938144,473.18991958831924,0
500000,2,2,2,43,0,819093,761573,1.523146,1.0755264754311467,223158.0015502469,0
180000,2,2,2,28,2,10128,226042,1.2557888888888888,0.04480563432621227,967.0904818061234,0
80000,2,2,1,30,2,4800,75825,0.9478125,0.06330282488856065,678.2329983125268,0
120000,1,1,2,26,-1,10446,11330,0.09441666666666666,0.9218956844056129,4264.561642185513,0
130000,1,2,1,31,2,5643,6514,0.050107692307692304,0.8661550268610898,517.1501716136232,0
120000,2,2,2,35,-1,1440,1440,0.012,0.9993060374739764,0.0,1
360000,1,1,2,28,-1,116088,132271,0.36741944444444447,0.8776460626587638,25416.030846692014,0
50000,1,2,2,23,2,8800,189259,3.78518,0.04649688259537145,287.51811537130436,1
20000,2,2,2,23,2,4938,103607,5.18035,0.04766041232337271,1086.1178573248853,0
100000,1,3,1,56,0,99730,472054,4.72054,0.21126775481670568,35309.4459240961,0
70000,1,3,1,32,0,19970,415116,5.930228571428572,0.04810691925408981,1093.0584003916108,0
50000,1,2,1,47,0,11797,108988,2.17976,0.10824028112928828,1783.1487225317655,0
10000,2,2,2,22,2,4607,59270,5.927,0.07772772519444585,790.5816635026812,0
290000,2,1,1,34,0,39000,624930,2.154931034482759,0.06240688972062516,836.6600265340755,0
30000,2,1,1,31,0,7645,110402,3.680066666666667,0.06924630671267991,372.43276798190925,0
410000,2,2,2,27,1,96874,237536,0.5793560975609756,0.4078269911634819,9653.540421351468,0
360000,1,1,2,28,0,454830,424799,1.1799972222222221,1.0706920903954802,64527.31630867659,1
140000,2,2,1,42,0,27167,501478,3.581985714285714,0.05417375403556281,1235.796490797197,1
210000,2,1,2,32,0,17600,427893,2.037585714285714,0.04113168214557811,250.3331114069145,0
220000,2,2,2,27,-1,171909,20097,0.09135,8.553537665439347,61360.39069872355,0
20000,1,2,2,27,2,4500,116201,5.81005,0.038725667372334384,753.0035856488335,0
620000,2,2,1,45,2,30700,979950,1.5805645161290323,0.031328097017095755,2514.29247834588,1
360000,1,1,2,26,1,4298,4245,0.011791666666666667,1.012246820536976,1147.8844308843406,0
20000,2,2,2,21,2,36511,52614,2.6307,0.6939275871899648,9723.07248593091,0
50000,1,2,2,23,0,28536,129497,2.58994,0.22035861557707456,5040.152378648883,0
50000,1,2,3,30,0,6935,218334,4.36668,0.031763116312089223,726.6447320848522,0
10000,1,2,2,46,2,3766,36955,3.6955,0.10190496807013746,924.9200325793938,1
100000,2,3,1,50,3,17050,356645,3.56645,0.04780650841450626,2480.003360212778,1
50000,1,1,2,26,-2,9519,11223,0.22446,0.8480933713471134,1295.1598743012385,0
60000,1,2,2,25,0,14013,17388,0.2898,0.8058542756915291,1405.1475011542382,0
440000,2,1,2,35,0,55700,1590980,3.6158636363636365,0.03500984612638366,2727.208585104313,0
120000,1,2,1,44,0,14449,421362,3.51135,0.0342910981742583,1757.5332049968977,0
50000,2,1,2,52,0,1318,7741,0.15482,0.17024024799793336,402.89039038759256,0
110000,2,2,1,40,2,23100,576533,5.2412090909090905,0.04006702119909667,2122.969618247044,0
200000,2,1,2,38,-1,805,887,0.004435,0.9065315315315315,150.2723083827046,0
150000,2,1,2,28,1,318,318,0.00212,0.9968652037617555,129.82295636750843,0
30000,2,2,1,36,3,4700,169630,5.654333333333334,0.027707199745329567,630.6081720582653,1
100000,2,1,2,24,0,51245,164636,1.64636,0.31126053074339305,11651.751720950231,0
360000,2,1,1,34,0,40069,58482,0.16245,0.6851392712412154,5369.982734298748,0
390000,2,1,2,31,0,23000,284264,0.7288820512820513,0.0809104180957909,1329.1601358251257,0
220000,2,1,1,41,1,0,-525,-0.0023863636363636366,-0.0,0.0,1
160000,2,2,2,25,-2,0,0,0.0,0.0,0.0,0
230000,2,1,2,28,0,25923,63456,0.27589565217391304,0.4085128512220874,3541.4540375388187,0
